pl_name,hostname,pl_letter,sy_pnum,soltype,default_flag,pl_refname,pl_pubdate,pl_orbper,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassprov,disc_year,discoverymethod,sy_dist
"PDS 70 b","PDS 70","b",2,"Published Confirmed",0,"<a refstr=HAFFERT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3..749H/abstract target=ref>Haffert et al. 2019</a>","2019-06",,,,,,,,,,,2018,"Imaging",113.06400000
"PDS 70 b","PDS 70","b",2,"Published Confirmed",0,"<a refstr=WANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..263W/abstract target=ref>Wang et al. 2020</a>","2020-06",,30.48848000,2.24180000,-1.90553000,0,953.49000000,317.83000000,-317.83000000,0,"Mass",2018,"Imaging",113.06400000
"PDS 70 b","PDS 70","b",2,"Published Confirmed",1,"<a refstr=WANG_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..148W/abstract target=ref>Wang et al. 2021</a>","2021-03",,21.96960217,2.24179614,-1.90552672,0,1017.05090240,1048.83374310,-508.52545120,0,"Mass",2018,"Imaging",113.06400000
"PDS 70 c","PDS 70","c",2,"Published Confirmed",0,"<a refstr=HAFFERT_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019NatAs...3..749H/abstract target=ref>Haffert et al. 2019</a>","2019-06",,,,,,3333.87384922,1666.93692461,-1666.93692461,0,"Msin(i)/sin(i)",2019,"Imaging",113.06400000
"PDS 70 c","PDS 70","c",2,"Published Confirmed",0,"<a refstr=WANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..263W/abstract target=ref>Wang et al. 2020</a>","2020-06",,22.86636000,6.83749000,-5.04405000,0,635.66000000,317.83000000,-317.83000000,0,"Mass",2019,"Imaging",113.06400000
"PDS 70 c","PDS 70","c",2,"Published Confirmed",1,"<a refstr=WANG_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..148W/abstract target=ref>Wang et al. 2021</a>","2021-03",,22.19378179,4.37150247,-3.47478402,0,2383.71305250,1493.79351290,-1334.87930940,0,"Mass",2019,"Imaging",113.06400000
"PH1 b","PH1","b",1,"Published Confirmed",1,"<a refstr=SCHWAMB_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...768..127S/abstract target=ref> Schwamb et al. 2013 </a>","2013-05",138.31700000000,6.18000000,0.17000000,-0.17000000,0,169.00000000,,,1,"Mass",2012,"Transit",1033.16000000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=WANG_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...776...10W/abstract target=ref> Wang et al. 2013 </a>","2013-10",282.52550000000,10.12000000,0.56000000,-0.56000000,0,,,,,,2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=KIPPING_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...813...14K/abstract target=ref>Kipping et al. 2015</a>","2015-11",282.52551700000,,,,,,,,,,2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=SANTERNE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...587A..64S/abstract target=ref>Santerne et al. 2016</a>","2016-03",282.52500000000,10.08810000,0.56045000,-0.56045000,0,25426.40000000,,,1,"Mass",2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","2016-05",282.52548560000,9.41000000,0.33000000,-0.31000000,0,,,,,,2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>","2016-07",282.52543680000,,,,,,,,,,2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>","2018-10",,9.37900000,0.40900000,-0.39000000,0,,,,,,2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>","2019-03",282.52545950200,,,,,,,,,,2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",0,"<a refstr=DUBBER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.5103D/abstract target=ref>Dubber et al. 2019</a>","2019-12",282.52540000000,9.49000000,0.16000000,-0.16000000,0,108.81000000,29.79000000,-32.29000000,0,"Mass",2013,"Transit",343.86300000
"PH2 b","PH2","b",1,"Published Confirmed",1,"<a refstr=DALBA_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..271...16D/abstract target=ref>Dalba et al. 2024</a>","2024-03",282.52542000000,9.33708092,0.29143350,-0.26901554,0,87.08498352,20.97667486,-21.29450327,0,"Mass",2013,"Transit",343.86300000
"POTS-1 b","POTS-1","b",1,"Published Confirmed",1,"<a refstr=KOPPENHOEFER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013MNRAS.435.3133K/abstract target=ref> Koppenhoefer et al. 2013 </a>","2013-11",3.16062960000,10.54800000,0.40400000,-0.52700000,0,734.16000000,244.72000000,-244.72000000,0,"Mass",2013,"Transit",747.95900000
"PSR B0329+54 b","PSR B0329+54","b",1,"Published Confirmed",1,"<a refstr=STAROVOIT__AMP__RODIN_2017 href=https://ui.adsabs.harvard.edu/abs/2017ARep...61..948S/abstract target=ref>Starovoit &amp; Rodin 2017</a>","2017-11",10140.00000000000,,,,,1.97000000,0.19000000,-0.19000000,0,"Msini",2017,"Pulsar Timing",
"PSR B1257+12 b","PSR B1257+12","b",3,"Published Confirmed",0,"<a refstr=WOLSZCZAN_1994 href=https://ui.adsabs.harvard.edu/abs/1994Sci...264..538W/abstract target=ref>Wolszczan 1994</a>","1994-04",25.34000000000,,,,,0.01500000,,,0,"Msini",1994,"Pulsar Timing",600.00000000
"PSR B1257+12 b","PSR B1257+12","b",3,"Published Confirmed",1,"<a refstr=KONACKI_AND_WOLSZCZAN_2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...591L.147K/abstract target=ref> Konacki and Wolszczan 2003 </a>","2003-07",25.26200000000,,,,,0.02000000,0.00200000,-0.00200000,0,"Mass",1994,"Pulsar Timing",600.00000000
"PSR B1257+12 c","PSR B1257+12","c",3,"Published Confirmed",0,"<a refstr=WOLSZCZAN_ET_AL__1992 href=https://ui.adsabs.harvard.edu/abs/1992Natur.355..145W/abstract target=ref> Wolszczan et al. 1992 </a>","1992-01",66.56300000000,,,,,3.40000000,,,0,"Msini",1992,"Pulsar Timing",600.00000000
"PSR B1257+12 c","PSR B1257+12","c",3,"Published Confirmed",0,"<a refstr=WOLSZCZAN_1994 href=https://ui.adsabs.harvard.edu/abs/1994Sci...264..538W/abstract target=ref>Wolszczan 1994</a>","1994-04",66.53600000000,,,,,3.40000000,,,0,"Msini",1992,"Pulsar Timing",600.00000000
"PSR B1257+12 c","PSR B1257+12","c",3,"Published Confirmed",1,"<a refstr=KONACKI_AND_WOLSZCZAN_2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...591L.147K/abstract target=ref> Konacki and Wolszczan 2003 </a>","2003-07",66.54190000000,,,,,4.30000000,0.20000000,-0.20000000,0,"Mass",1992,"Pulsar Timing",600.00000000
"PSR B1257+12 d","PSR B1257+12","d",3,"Published Confirmed",0,"<a refstr=WOLSZCZAN_ET_AL__1992 href=https://ui.adsabs.harvard.edu/abs/1992Natur.355..145W/abstract target=ref> Wolszczan et al. 1992 </a>","1992-01",98.23400000000,,,,,2.80000000,,,0,"Msini",1992,"Pulsar Timing",600.00000000
"PSR B1257+12 d","PSR B1257+12","d",3,"Published Confirmed",0,"<a refstr=WOLSZCZAN_1994 href=https://ui.adsabs.harvard.edu/abs/1994Sci...264..538W/abstract target=ref>Wolszczan 1994</a>","1994-04",98.22300000000,,,,,2.80000000,,,0,"Msini",1992,"Pulsar Timing",600.00000000
"PSR B1257+12 d","PSR B1257+12","d",3,"Published Confirmed",1,"<a refstr=KONACKI_AND_WOLSZCZAN_2003 href=https://ui.adsabs.harvard.edu/abs/2003ApJ...591L.147K/abstract target=ref> Konacki and Wolszczan 2003 </a>","2003-07",98.21140000000,,,,,3.90000000,0.20000000,-0.20000000,0,"Mass",1992,"Pulsar Timing",600.00000000
"PSR B1620-26 b","PSR B1620-26","b",1,"Published Confirmed",1,"<a refstr=SIGURDSSON_ET_AL__2003 href=https://ui.adsabs.harvard.edu/abs/2003Sci...301..193S/abstract target=ref> Sigurdsson et al. 2003 </a>","2003-07",,,,,,794.57500000,317.83000000,-317.83000000,0,"Mass",2003,"Pulsar Timing",
"PSR J1719-1438 b","PSR J1719-1438","b",1,"Published Confirmed",1,"<a refstr=BAILES_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011Sci...333.1717B/abstract target=ref> Bailes et al. 2011 </a>","2011-09",0.09070629300,,,,,382.80000000,,,-1,"Mass",2011,"Pulsar Timing",1200.00000000
"PSR J2322-2650 b","PSR J2322-2650","b",1,"Published Confirmed",1,"<a refstr=SPIEWAK_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018MNRAS.475..469S/abstract target=ref>Spiewak et al. 2018</a>","2018-03",0.32296399700,,,,,252.64306700,0.06356600,-0.06356600,0,"Msini",2017,"Pulsar Timing",230.00000000
"PZ Tel b","PZ Tel","b",1,"Published Confirmed",1,"<a refstr=FRANSON__BOWLER_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..246F/abstract target=ref>Franson &amp; Bowler 2023</a>","2023-06",44000.00000000000,,,,,8581.36698900,7945.71017500,-2860.45566300,0,"Mass",2023,"Imaging",47.06480000
"Pr0201 b","Pr0201","b",1,"Published Confirmed",0,"<a refstr=QUINN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...756L..33Q/abstract target=ref> Quinn et al. 2012 </a>","2012-09",4.42640000000,,,,,171.62820000,12.39537000,-12.39537000,0,"Msini",2012,"Radial Velocity",180.64000000
"Pr0201 b","Pr0201","b",1,"Published Confirmed",1,"<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>","2017-03",4.42640000000,,,,,171.62820000,38.13960000,-38.13960000,0,"Msini",2012,"Radial Velocity",180.64000000
"Pr0211 b","Pr0211","b",2,"Published Confirmed",0,"<a refstr=QUINN_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...756L..33Q/abstract target=ref> Quinn et al. 2012 </a>","2012-09",2.14510000000,,,,,586.07852000,20.34112000,-20.34112000,0,"Msini",2012,"Radial Velocity",182.71400000
"Pr0211 b","Pr0211","b",2,"Published Confirmed",1,"<a refstr=MALAVOLTA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.118M/abstract target=ref>Malavolta et al. 2016</a>","2016-04",2.14610000000,,,,,597.52040000,9.53490000,-9.53490000,0,"Msini",2012,"Radial Velocity",182.71400000
"Pr0211 c","Pr0211","c",2,"Published Confirmed",1,"<a refstr=MALAVOLTA_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...588A.118M/abstract target=ref>Malavolta et al. 2016</a>","2016-04",4850.00000000000,,,,,2475.89570000,104.88390000,-104.88390000,0,"Msini",2016,"Radial Velocity",182.71400000
"Proxima Cen b","Proxima Cen","b",2,"Published Confirmed",0,"<a refstr=ANGLADA_ESCUD_EACUTE__ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016Natur.536..437A/abstract target=ref>Anglada-Escud&eacute; et al. 2016</a>","2016-08",11.18600000000,,,,,1.27000000,0.19000000,-0.17000000,0,"Msini",2016,"Radial Velocity",1.30119000
"Proxima Cen b","Proxima Cen","b",2,"Published Confirmed",0,"<a refstr=JENKINS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.487..268J/abstract target=ref>Jenkins et al. 2019</a>","2019-07",11.18550000000,,,,,,,,,,2016,"Radial Velocity",1.30119000
"Proxima Cen b","Proxima Cen","b",2,"Published Confirmed",0,"<a refstr=DAMASSO_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020SciA....6.7467D/abstract target=ref>Damasso et al. 2020</a>","2020-01",11.18500000000,,,,,1.00000000,0.10000000,-0.10000000,0,"Msini",2016,"Radial Velocity",1.30119000
"Proxima Cen b","Proxima Cen","b",2,"Published Confirmed",0,"<a refstr=FARIA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A.115F/abstract target=ref>Faria et al. 2022</a>","2022-02",11.18680000000,,,,,1.07000000,0.06000000,-0.06000000,0,"Msini",2016,"Radial Velocity",1.30119000
"Proxima Cen b","Proxima Cen","b",2,"Published Confirmed",1,"<a refstr=SU_AMP_AACUTE_REZ_MASCARE_AMP_NTILDE_O_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...700A..11M/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2025</a>","2025-08",11.18465000000,,,,,1.05500000,0.05500000,-0.05500000,0,"Msini",2016,"Radial Velocity",1.30119000
"Proxima Cen d","Proxima Cen","d",2,"Published Confirmed",1,"<a refstr=SU_AMP_AACUTE_REZ_MASCARE_AMP_NTILDE_O_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...700A..11M/abstract target=ref>Su&aacute;rez Mascare&ntilde;o et al. 2025</a>","2025-08",5.12338000000,,,,,0.26000000,0.03800000,-0.03800000,0,"Msini",2025,"Radial Velocity",1.30119000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=ALSUBAI_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2010arXiv1012.3027A/abstract target=ref> Alsubai et al. 2011 </a>","2011-10",1.42003300000,13.04700000,0.50400000,-0.50400000,0,346.42000000,26.69700000,-25.74300000,0,"Mass",2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=COVINO_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...554A..28C/abstract target=ref>Covino et al. 2013</a>","2013-06",1.42002504000,13.22662000,1.00881000,-1.00881000,0,422.71390000,15.89150000,-15.89150000,0,"Mass",2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=VON_ESSEN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A&A...555A..92V/abstract target=ref>von Essen et al. 2013</a>","2013-07",1.42002460000,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=MISLIS_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.448.2617M/abstract target=ref>Mislis et al. 2015</a>","2015-04",1.42002586000,12.80067800,0.39231500,-0.39231500,0,410.95419000,23.83725000,-23.83725000,0,"Mass",2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=MACIEJEWSKI_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...577A.109M/abstract target=ref>Maciejewski et al. 2015</a>","2015-05",1.42002406000,12.73342400,0.41473300,-0.24659800,0,405.23325000,25.10857000,-13.66669000,0,"Mass",2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=CRUZ_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...595A..61C/abstract target=ref>Cruz et al. 2016</a>","2016-10",1.42002504000,13.22662000,1.00881000,-1.00881000,0,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",1,"<a refstr=COLLINS_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...78C/abstract target=ref>Collins et al. 2017</a>","2017-02",1.42002420000,12.81188700,0.29143400,-0.28022500,0,411.27202000,16.52716000,-15.57367000,0,"Mass",2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>","2017-06",1.42002504000,13.22662000,1.00881000,-1.00881000,0,419.85343000,13.03103000,-12.71320000,0,"Mass",2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=VON_ESSEN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...603A..20V/abstract target=ref>von Essen et al. 2017</a>","2017-07",1.42002586000,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>","2022-02",1.42002461000,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>","2022-04",1.42002429100,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>","2022-05",1.42002420000,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=MANNADAY_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....164..198M/abstract target=ref>Mannaday et al. 2022</a>","2022-11",1.42002433000,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-1 b","Qatar-1","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",1.42002444300,,,,,,,,,,2010,"Transit",185.61500000
"Qatar-10 b","Qatar-10","b",1,"Published Confirmed",1,"<a refstr=ALSUBAI_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..224A/abstract target=ref>Alsubai et al. 2019</a>","2019-06",1.64532100000,17.29548700,0.44836000,-0.44836000,0,233.92288000,28.60470000,-28.60470000,0,"Mass",2019,"Transit",559.06800000
"Qatar-10 b","Qatar-10","b",1,"Published Confirmed",0,"<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>","2022-04",1.64532608000,,,,,,,,,,2019,"Transit",559.06800000
"Qatar-10 b","Qatar-10","b",1,"Published Confirmed",0,"<a refstr=PATEL__AMP__ESPINOZA_2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163..228P/abstract target=ref>Patel &amp; Espinoza 2022</a>","2022-05",1.64531960000,,,,,,,,,,2019,"Transit",559.06800000
"Qatar-10 b","Qatar-10","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",1.64532652000,,,,,,,,,,2019,"Transit",559.06800000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=BRYAN_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1110.5912B/abstract target=ref> Bryan et al. 2011 </a>","2012-05",1.33711820000,12.82300000,0.39200000,-0.39200000,0,790.41000000,27.33200000,-27.33200000,0,"Mass",2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",1,"<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>","2014-09",1.33711647000,14.05600000,0.14600000,-0.14600000,0,792.63500000,17.16200000,-17.16200000,0,"Mass",2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=DAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...40D/abstract target=ref>Dai et al. 2017</a>","2017-01",1.33711655300,12.89035000,0.33627000,-0.33627000,0,826.35800000,286.04700000,-286.04700000,0,"Mass",2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>","2017-06",1.33711647000,14.05608600,0.13450800,-0.13450800,0,785.04010000,16.52716000,-16.52716000,0,"Mass",2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=MO__X10D_NIK_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.471..394M/abstract target=ref>Mo&#x10D;nik et al. 2017</a>","2017-10",1.33711677000,12.49803500,0.14571700,-0.14571700,0,783.76878000,19.70546000,-19.70546000,0,"Mass",2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>","2022-02",1.33711716000,,,,,,,,,,2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>","2022-04",1.33711640000,,,,,,,,,,2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",1.33711656200,,,,,,,,,,2011,"Transit",181.37400000
"Qatar-2 b","Qatar-2","b",1,"Published Confirmed",0,"<a refstr=YALCINKAYA_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.530.2475Y/abstract target=ref>Yal&ccedil;&#x131;nkaya et al. 2024</a>","2024-05",1.33711644000,,,,,,,,,,2011,"Transit",181.37400000
"Qatar-3 b","Qatar-3","b",1,"Published Confirmed",1,"<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>","2017-04",2.50792040000,12.28506400,1.56926000,-1.56926000,0,1369.84730000,149.38010000,-149.38010000,0,"Mass",2017,"Transit",735.60100000
"Qatar-3 b","Qatar-3","b",1,"Published Confirmed",0,"<a refstr=MALLONN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..81M/abstract target=ref>Mallonn et al. 2019</a>","2019-02",2.50789520000,,,,,,,,,,2017,"Transit",735.60100000
"Qatar-3 b","Qatar-3","b",1,"Published Confirmed",0,"<a refstr=IVSHINA__AMP__WINN_2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..259...62I/abstract target=ref>Ivshina &amp; Winn 2022</a>","2022-04",2.50789600000,,,,,,,,,,2017,"Transit",735.60100000
"Qatar-3 b","Qatar-3","b",1,"Published Confirmed",0,"<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>","2023-03",2.50789979000,,,,,,,,,,2017,"Transit",735.60100000
"Qatar-4 b","Qatar-4","b",1,"Published Confirmed",1,"<a refstr=ALSUBAI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..200A/abstract target=ref>Alsubai et al. 2017</a>","2017-04",1.80535640000,12.72221500,1.23299000,-1.23299000,0,1938.76300000,171.62820000,-171.62820000,0,"Mass",2017,"Transit",329.03600000
"Qatar-4 b","Qatar-4","b",1,"Published Confirmed",0,"<a refstr=MALLONN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...622A..81M/abstract target=ref>Mallonn et al. 2019</a>","2019-02",1.80537040000,,,,,,,,,,2017,"Transit",329.03600000
